"
milan张
",            第四个必修，团旗、团徽、团歌。1-5:ABCD ABC AC ABCD A 6-10:A C B C A 11-15:B C A A ABD 16-20:ABC ABC ABCD ABD ABCD,2016-02-07
"
milan张
",            第五个必修，筑梦中国。1-5:B C A C B 6-10:A A B C C 11-15:B A A C B 16-20:A A B D C 21-25:D A B A D 26-30:C D C A D 31-35:A C B C C,2016-02-07
"
milan张
",            好了发完了，，都没有理我心都碎了,2016-02-07
"
greatzinc
",            这个在群里都有了，所以………,2016-02-07
"
安宁安静1997
",            我已经弄完了，哈哈哈,2016-02-08
"
太阳花女生
",            谢谢楼楼，我需要嘻嘻，我们群里没人发,2016-02-08
"
太阳花女生
",            顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶,2016-02-08
"
月满西楼
",            这是个什么东西,2016-02-08
"
北欧上校
",            我都给忘了那网站是啥，要做什么，没做后果是啥,2016-02-09
"
不见底的深海96
",            这个什么时候结束啊？,2016-02-10
"
踮起脚尖00
",            好棒\^O^/,2016-02-10
"
说好十三月
",            为什么视频看完了还没有出来课程作业，急急急,2016-02-11
"
说好十三月
",            已收，谢谢,2016-02-11
"
说好十三月
",            楼楼，全部弄完个人中心大概是怎么显示的。。。,2016-02-11
"
管她有多美
", 没有选修课答案的吗,2016-02-17
"
YWYXSYBG
",            谢谢楼楼，答案完全正确！（另外，点击“作业已完成”重新做，分数会更新的~）,2016-02-18
"
bu知道why
",            谢谢楼主～我差点就要自己做了！不过满分是多少？,2016-02-19
"
小妖没有尾巴
",            楼主，每个院的青马课堂的必修课程答案都是一样的吗？？？,2016-02-21
"
莫兮2m
",            楼楼啊。只想问问必修是只有五个把？,2016-02-21
"
莫兮2m
",            求解求解，不甚感谢啊,2016-02-21
"
只为他而来di
",            作业在哪里啊？我怎么找不到…,2016-02-22
"
qq1036858492
",            楼主选修改怎么弄,2016-02-23
"
___柚_子_
",            谢谢楼主啦~,2016-02-23
"
那么特别丶c
",            666,2016-02-24
"
张小寻哦啦啦
",            我已经做完的必修，个人中心却还让我继续学习怎么回事,2016-02-25
"
爱英死坦
",            Perfect Bingo,2016-02-25
"
八点半669
",            谢谢楼主,2016-02-28
"
杯底茶
",            寒假就已经弄好了，满分　　　————林深时见鹿，海蓝时见鲸，梦醒时见你,2016-03-12
"
欧阳YYL
",            阿里噶多，谢谢楼主,2016-03-13
"
逍遥001
",            还有五个必修也出来了，谁有答案,2016-04-16
"
qcrdkzcxz
",            又出了5个必修，求答案,2016-04-17
"
浩哥jj哥
",            后面还有五个啊,2016-04-23
"
suwenww67
",            又有五个，求答案,2016-04-28
"
习婷fly
",            又有五个，，求答案,2016-04-28
"
一一9610
",            有没有 切实掌握马克思主义基本理论这一“看家本领”,2016-04-28
"
milan张
",            我也是在别的贴吧转过来的，还没有呢,2016-05-04
"
念桥边红药
", 好人  最近刷课刷的要吐,2016-05-04
"
believe_147
",            求必须6-10的答案啊。,2016-05-06
"
GG卢晓枫
",            楼主求6-10必修答案,2016-05-08
"
milan张
",            楼楼我也想更新但是我之前的答案是在别的地方插到了转过来的啊 最近我搜了好多地方都没有更新唔 实在不行我自己去一个个百度吧,2016-05-08
"
只为那一个CN
",            求答案。。楼主辛苦啦,2016-05-09
"
9695LAN
",            中国为什么能赢：1-5：CAACD6-10:ABC ABCD BCD ABC BC11-15:BBACB 16-20:CD BC ABC BC ACD活的马克思主义：1-5:BC BC C A D 6-10:D B BCD CD ABC 11-15:AB ABCD C A D 16-20:A C ABC ABC BCD,2016-05-10
"
heartVDL
",            后五个有答案没？求解，在哪里找啊,2016-05-18
"
milan张
",            6-8的答案有人发了哟，你去上面看一看吧,2016-05-20
"
believe_147
",            怎么回事的额，青马的课程看了的减少了，都少了5门，大家都一样么？,2016-05-30
"
魔性的DNA
",            青马的心得和实践报告有字数要求吗,2016-06-05
"
冷月残心6
", ,2016-06-14
"
雨言染
",            求问上传了心得和报告怎么上传文档数还是0,2016-06-19
"
帝皇
",            顶,2016-06-19
"
大副小第
",            神贴,2016-06-20
"
眉心向上
",            没找到第六个必修的答案。求！！！,2016-06-21
"
Feuespr
",            接下来的答案没有了吗？楼主人好好噢,2016-06-23
"
活出一种自豪
",            为什么选修课看完视频后个人中心显示的没有看，求大神指教，在线等候,2016-06-26
"
w1458223883
",            急急急 请问你们选修看了多少个？？,2016-06-29
"
Sergio
",            有十个必修呀,2016-06-29
"
豆皮虾鼓
",            赞,2016-06-29
"
Icmi2323
",            怎么没有后面六到十的答案呢，求,2016-06-30
"
sy孙xb
",            楼主好人呐！,2016-06-30
"
蒋聆熙
", ,2016-08-12
"
岚凨a
",            楼主，必修  资本主义和社会主义：前世与今生  答案有木有,2016-12-15
"
米特装饰
",            没,2016-12-18
"
小渣爷2号
",            请问楼主，有必修“资本主义和社会主义”的答案吗?,2016-12-25
"
嗯啊135
",            谁有6383前世与今生的答案，发一下好吗？,2017-01-01
"
嗯啊135
",            求我们没有信仰6384答案,2017-01-02
"
成瘾
",            6383，前世今生１－５：A　 D　B　C　ABCD６－１０：BC　ACD　ABC　是　否　（这个分数只有９０分错了一个）,2017-01-02
"
成瘾
",            6384，我们不能没有信仰1-5：A C B C ACD6-10：ACD ABC ABCD 是 否,2017-01-02
"
SkinnyKB
",            58楼有答案,2017-01-02
"
这总该没人注册
",            心都碎了，好多都不是我们的必修,2017-01-04
"
爱上傻妞的疯子
",            有选修的吗？,2017-01-10
"
团子呀
",            有没有选修课的答案呢？各位大神求帮忙，我们学校要求20门,2017-01-12
"
Rileyy
",            厉害了,2017-01-15
"
周何成zhc
",            为什么我的青马必修名字核名你们的不一样啊？,2017-01-17
"
魏依林呀
",            为什么学习心得上传了还是没有呀,2017-01-18
"
nice蛋疼有木有
",            个人中心怎么进不去,2017-01-31
"
北荃逸仙
",            赞一个,2017-01-31
"
红豆hongdh
",            资本主义和社会主义 前世与今生那个呢,2017-02-04
"
王
",            选修不是还有评价吗？除了评分，评价怎么写啊？,2017-02-07
"
逝者如斯4567
",            6389的答案1-5ABC 是 是 是 否6-10 A C ABCD ABCDE AC,2017-03-05
"
hefei949
",            6383,2017-03-11
"
milan张
",            先来十个必修的答案～戳图看哦～,2017-03-12
"
milan张
",            选修 6208 改革开放的历史进程与基本经验（上、下）答案,2017-03-12
"
milan张
",            选修 6221 青年干部的辩证思维（上、中、下）,2017-03-12
"
milan张
",            选修 6240 中国共青团团史,2017-03-12
"
milan张
",            选修 6241 团旗、团徽、团歌,2017-03-12
"
milan张
",            选修 6308 筑梦中国,2017-03-12
"
milan张
",            选修 6340 为什么说我们国家实行的是真的民主,2017-03-12
"
milan张
",            选修 6345 中国为什么能赢,2017-03-12
"
milan张
",            选修 6349 活的马克思主义,2017-03-12
"
milan张
",            选修 6353 如何抵御西方精神殖民,2017-03-12
"
milan张
",            选修 6355 切实掌握马克思主义基本理论这一“看家本领”,2017-03-12
"
milan张
",            二期新增必修课参考答案 6383 资本主义与社会主义：前世今生,2017-03-12
"
milan张
",            二期新增必修课参考答案6384 我们不能没有信仰,2017-03-12
"
milan张
",            二期新增必修课参考答案6389 中国崛起的政经逻辑,2017-03-12
"
占卜和离殇
",            谢谢楼主，楼主好人,2017-03-12
"
此昵称存在了哦
",            打个酱油 串串场 楼主不喜就删了我的回复吧,2017-03-14
"
我心依然
",            。选修是哪20个,2017-03-25
"
我心依然
",            20个选修的名字是什么,2017-03-25
"
水木年华ML
",            请问有6389的答案吗,2017-04-27
"
狗砸的铃响啦
",            感激楼主,2017-04-27
"
刘诚一诺88
",            楼楼那个报告咋弄,2017-05-01
"
__LiX__
",            求6395,2017-05-15
"
占卜和离殇
",            同求6395,2017-05-15
"
milan张
",            6395 打赢没有硝烟的上甘岭保卫战80分答案1 AD2 ABC3 ABC4 是5 否6 ABCD7 ABD8 ACD9 是10ABCD,2017-05-17
"
蜡时代
",            楼楼，怎么在提交作业之后，再重新刷题啊？？？,2017-05-17
"
加个表情
", ,2017-05-21
"
飞羽会乐园
",            abc abc abc 对 错 abcd abc acd 对 abcd 100分,2017-05-30
"
飞羽会乐园
",            6395，我来帮楼主完善一下答案,2017-05-30
"

何需忆
",            可以的,2017-05-30
"
Crucial___
",            楼楼啊，我看完了一个必修，然后个人中心那作业出不来，没有显示已经观看可以进入作业，刷新了挺多次，都没办法,2017-06-02
"
爽朗的mliu
",            多谢楼主和各位层主,2017-06-14
"
摩羯Lesoleil
",            求助！谁有  中国崛起的政经逻辑  的答案？,2017-06-18
"
三千惊鸿
",            好人一生平安,2017-06-27
"
krikjn
",            请问有6395的答案吗,2017-07-01
"
krikjn
",            请问有6395的答案吗,2017-07-01
"
傻不拉几pig
",            请问有6458中国重返世界之源的答案吗？,2017-11-06
"
星121900
",            求6480答案,2017-11-15
"
cheeryLYX
",            请问有6458的吗？6480的也行啊？谢谢大佬,2017-11-20
"
cheeryLYX
",            请问有6458的吗？6480的也行啊？谢谢大佬,2017-11-20
"
柠檬树下的大头
",            楼楼，有6480的嘛,2017-11-20
"
Sundate99馃帀
",            同求6458和6480啊,Sundate99%
"
他亦我爱人丶
",            同求6480,",""portrait"
"
98_sun_shine
",            请问有没有6480的答案呀？,2017-11-22
"
你是我一个人的
",            同求6480谢谢,7ecc53756e
"
我也要6480
",            有6480的吗,2017-11-24
"
hdhdbbdbfbfbfb
",            求6458，6480,2017-11-24
"
home沙丽娟
",            6480,2017-11-25
"
水印子子0818
",            求6480,2017-11-27
"
嗨哈啥
",            求6480,2017-11-28
"
angela小小杰
",            感谢感谢,2017-11-28
"
害羞啾啾啾
",            求6480,2017-11-29
"
人生别留遗憾6
",            求6480,2017-12-01
"
雪蟹day
",            有没有习近平总书记治国理政新理念新思想新战略,2017-12-06
"
后悔200次
",            求6203，6372,2017-12-07
"
Llulu503622988
",            可以帮忙看青马 wx525432318,2017-12-10
"
幸运的晨星的心
",            有没有选修答案,2017-12-14
"
小神724
",            有6483和6458的答案？必修,2018-01-10
"
予0925
",            6483有吗急,2018-05-26
"
ysq心晴
",            有没有6599呀,2018-11-16
"
戚文睿756
",            6599 6597 6593 6601 6588 答案,2018-11-17
"
贴吧用户_QWCSXZt
",            有6599的答案吗？,2018-11-22
"

我是你的大白
", 一个地区的教育和经济是直接相关联的，如果一个地区的经济发达，那么教育自然而然的就会前进一步，就像我国的上海和北京这两个地区，几乎我国的大部分高校都聚集在这里。很多家长想要一个北京户口也是为了孩子将来的发展。学校内部的基础设施和教育资金以及聘请实力怎么样的教师都是和学校的资金以及政府的扶持有关系的。然而东北地区这几年来经济增长一直比较乏力，更是流失了很多教育资源，就像吉林大学这几年来的发展大不如前也是和经济倒退有很大关系的。但是好在东北地区还是要比我国的西部地区要发达一点。今天小编要给大家介绍的是东北地区的一所大学，几乎每个东北人都特别熟悉，如果孩子考进了这所大学的话，那么在家长眼里几乎自己的孩子将来一定发展会很不错而且很稳定了，然而事实也确实如此，这所大学的学生将来的发展都特别好，这所学校在我国大学实力排行榜中也能占据比较靠前的位置，它就是东北师范大学。东北师范大学位于我国的吉林省，是六所具有招收免费师范生资格的学校之一，其余的几所学校分别是陕西师范大学、北京师范大学、华东师范大学、华中师范大学等等。免费师范生毕业之后工作直接包分配，也相当于是“铁饭碗”工作，而且这所学校还是一所211工程学校，就在去年的时候也顺利评选了双一流学科建设。东北师范大学不管是在师资力量上，还是在教育成就上，在东北第一绝对算得上是数一数二的。而且近几年来政府也是十分重视这所学校的发展，相继投入了大笔的教育资金。虽然这所学校建立于1946年，到现在还没有一百年的历史，但是已经发展成为了东北地区人民全都认可的一所综合性院校，全校一共设立了78个专业，这几年来一直为国家输送着大量的人才，其中的心理学教育专业最为著名，也是我国的一个重点学科。东北师范大学可以说是除了吉林大学之外的第二好的学校了，东北省每年高考成绩优异的学生如果有想要当老师的意愿的话都会选择这所大学。所以说这所大学的生源质量也是很给力的，校内的学习氛围也很好，尽管已经是大学生了，再没有人管束的情况下还能坚持学习也是很不容易的。我们都知道教师这个行业竞争压力特别大，但是从这所学校出来的学生，学校几乎都是抢着要人的，所以就业根本就不成问题。在南方地区的录取分数较低，很值得报考，是一所性价比很高的学校。东北师范大学的国家定位高，所以它在全国都很受认可，毕业生不仅在东北地区和北方地区很受欢迎，在我国的北上广也同样很受认可。各大重点中学几乎都能看到东北师范大学毕业的老师身影。如果也有一个想当老师的梦想，但是分数却上不了北师大那样的学校的话，东北师大就是一个很好的选择。,2018-11-22
